"Report Date","Health District",Sex,"Number of Cases","Number of Hospitalizations","Number of Deaths"
08/07/2020,Alexandria,"Not Reported",10,0,0
08/07/2020,"Western Tidewater","Not Reported",2,0,0
08/07/2020,"Cumberland Plateau","Not Reported",0,0,0
08/07/2020,"Virginia Beach",Male,2188,116,28
08/07/2020,Alleghany,Female,504,16,10
08/07/2020,Lenowisco,Female,175,17,1
08/07/2020,"Virginia Beach","Not Reported",15,0,0
08/07/2020,"Western Tidewater",Female,1115,60,35
08/07/2020,"Mount Rogers",Male,636,85,35
08/07/2020,"Lord Fairfax",Female,1332,103,47
08/07/2020,Piedmont,"Not Reported",4,0,0
08/07/2020,Alexandria,Male,1402,147,27
08/07/2020,Pittsylvania-Danville,"Not Reported",5,0,0
08/07/2020,"West Piedmont","Not Reported",5,0,0
08/07/2020,Loudoun,Female,2597,152,72
08/07/2020,Hampton,Female,650,17,4
08/07/2020,Henrico,Female,2014,159,98
08/07/2020,"Prince William","Not Reported",76,1,0
08/07/2020,Chickahominy,Male,431,67,24
08/07/2020,"Rappahannock Rapidan","Not Reported",1,0,0
08/07/2020,Peninsula,Female,1532,81,26
08/07/2020,Lenowisco,"Not Reported",1,0,0
08/07/2020,Crater,"Not Reported",23,1,0
08/07/2020,Chickahominy,"Not Reported",5,0,0
08/07/2020,Portsmouth,Male,787,60,13
08/07/2020,"New River",Female,237,10,3
08/07/2020,Rappahannock,Female,1872,138,22
08/07/2020,"Central Virginia",Female,693,24,4
08/07/2020,Roanoke,"Not Reported",14,0,0
08/07/2020,"West Piedmont",Female,606,72,7
08/07/2020,"Mount Rogers",Female,728,40,17
08/07/2020,Piedmont,Male,997,73,25
08/07/2020,Chesterfield,Female,2274,124,50
08/07/2020,Fairfax,Male,7947,1119,276
08/07/2020,Crater,Male,1229,99,32
08/07/2020,"Central Virginia","Not Reported",9,0,0
08/07/2020,"Prince William",Female,5757,425,87
08/07/2020,"Virginia Beach",Female,2578,113,25
08/07/2020,Norfolk,Female,1924,97,14
08/07/2020,"Three Rivers",Female,377,40,10
08/07/2020,Arlington,Male,1534,242,69
08/07/2020,"Central Shenandoah",Female,1481,109,30
08/07/2020,Southside,Female,364,32,20
08/08/2020,Southside,"Not Reported",4,0,0
08/08/2020,Chesapeake,Female,1590,118,15
08/08/2020,Richmond,Female,1573,146,12
08/08/2020,Roanoke,Male,465,11,6
08/08/2020,Fairfax,"Not Reported",97,1,1
08/08/2020,"Thomas Jefferson",Female,1028,76,24
08/08/2020,Chesapeake,"Not Reported",4,0,0
08/08/2020,"Cumberland Plateau",Male,155,14,1
08/08/2020,"Eastern Shore",Female,698,67,24
08/08/2020,"Lord Fairfax","Not Reported",10,0,0
08/08/2020,Rappahannock,"Not Reported",11,1,0
08/08/2020,"Central Shenandoah","Not Reported",1,0,0
08/08/2020,Peninsula,Male,1376,86,18
08/08/2020,Norfolk,Male,1739,92,16
08/08/2020,Alexandria,Female,1521,129,33
08/08/2020,Lenowisco,Male,163,18,6
08/08/2020,Pittsylvania-Danville,Female,471,47,7
08/08/2020,"New River","Not Reported",4,0,0
08/08/2020,Chesterfield,"Not Reported",124,0,2
08/08/2020,Loudoun,Male,2595,196,43
08/08/2020,"Rappahannock Rapidan",Female,997,57,11
08/08/2020,Piedmont,Female,451,51,9
08/08/2020,Richmond,Male,1511,151,27
08/08/2020,Crater,Female,1087,116,38
08/08/2020,Portsmouth,Female,959,73,12
08/08/2020,Arlington,"Not Reported",6,0,0
08/08/2020,"Mount Rogers","Not Reported",3,0,0
08/08/2020,"Thomas Jefferson","Not Reported",2,0,0
08/08/2020,"Three Rivers","Not Reported",21,0,0
08/08/2020,Hampton,Male,543,33,3
08/08/2020,Alleghany,Male,444,28,8
08/08/2020,Roanoke,Female,529,12,9
08/08/2020,Loudoun,"Not Reported",36,0,0
08/08/2020,Fairfax,Female,8388,830,266
08/08/2020,"Western Tidewater",Male,942,72,43
08/08/2020,Peninsula,"Not Reported",15,0,0
08/08/2020,"New River",Male,273,23,5
08/08/2020,"Central Shenandoah",Male,1275,105,29
08/08/2020,Southside,Male,450,34,15
08/08/2020,Chesterfield,Male,2261,133,52
08/08/2020,Arlington,Female,1509,194,66
08/08/2020,Rappahannock,Male,1675,161,33
08/08/2020,"Central Virginia",Male,660,38,10
08/08/2020,Alleghany,"Not Reported",8,0,0
08/08/2020,Henrico,Male,1787,173,86
08/08/2020,"Thomas Jefferson",Male,909,68,20
08/08/2020,"Lord Fairfax",Male,1198,118,39
08/08/2020,"Three Rivers",Male,654,31,6
08/08/2020,Richmond,"Not Reported",48,2,2
08/08/2020,Pittsylvania-Danville,Male,343,28,2
08/08/2020,Portsmouth,"Not Reported",3,0,0
08/08/2020,Norfolk,"Not Reported",2,0,0
08/08/2020,Chesapeake,Male,1278,108,22
08/08/2020,Chickahominy,Female,539,66,21
08/08/2020,"Prince William",Male,5687,545,118
08/08/2020,"Eastern Shore","Not Reported",9,0,0
08/08/2020,"Eastern Shore",Male,684,61,21
08/08/2020,"Rappahannock Rapidan",Male,952,81,16
08/08/2020,Henrico,"Not Reported",25,0,0
08/08/2020,"Cumberland Plateau",Female,191,12,2
08/08/2020,"West Piedmont",Male,476,66,8
08/08/2020,Hampton,"Not Reported",5,0,0
08/08/2020,Alexandria,"Not Reported",9,0,0
08/08/2020,"Western Tidewater","Not Reported",2,0,0
08/08/2020,"Cumberland Plateau","Not Reported",0,0,0
08/08/2020,"Virginia Beach",Male,2248,117,29
08/08/2020,Alleghany,Female,506,16,10
08/08/2020,Lenowisco,Female,184,18,1
08/08/2020,"Virginia Beach","Not Reported",16,0,0
08/08/2020,"Western Tidewater",Female,1139,60,35
08/08/2020,"Mount Rogers",Male,647,86,35
08/08/2020,"Lord Fairfax",Female,1340,104,48
08/08/2020,Piedmont,"Not Reported",4,0,0
08/08/2020,Alexandria,Male,1419,149,27
08/08/2020,Pittsylvania-Danville,"Not Reported",5,0,0
08/08/2020,"West Piedmont","Not Reported",5,0,0
08/08/2020,Loudoun,Female,2623,153,72
08/08/2020,Hampton,Female,662,17,4
08/08/2020,Henrico,Female,2027,160,98
08/08/2020,"Prince William","Not Reported",86,1,0
08/08/2020,Chickahominy,Male,436,67,24
08/08/2020,"Rappahannock Rapidan","Not Reported",2,0,0
08/08/2020,Peninsula,Female,1553,81,26
08/08/2020,Lenowisco,"Not Reported",1,0,0
08/08/2020,Crater,"Not Reported",24,1,0
08/08/2020,Chickahominy,"Not Reported",6,0,0
08/08/2020,Portsmouth,Male,796,60,13
08/08/2020,"New River",Female,243,10,3
08/08/2020,Rappahannock,Female,1898,138,22
08/08/2020,"Central Virginia",Female,725,24,4
08/08/2020,Roanoke,"Not Reported",15,0,0
08/08/2020,"West Piedmont",Female,622,74,7
08/08/2020,"Mount Rogers",Female,741,42,18
08/08/2020,Piedmont,Male,1013,73,25
08/08/2020,Chesterfield,Female,2306,126,51
08/08/2020,Fairfax,Male,7962,1122,275
08/08/2020,Crater,Male,1245,100,32
08/08/2020,"Central Virginia","Not Reported",8,0,0
08/08/2020,"Prince William",Female,5811,425,87
08/08/2020,"Virginia Beach",Female,2631,113,25
08/08/2020,Norfolk,Female,1959,99,14
08/08/2020,"Three Rivers",Female,396,40,11
08/08/2020,Arlington,Male,1547,243,69
08/08/2020,"Central Shenandoah",Female,1497,109,30
08/08/2020,Southside,Female,366,32,20
08/09/2020,Southside,"Not Reported",4,0,0
08/09/2020,Chesapeake,Female,1616,120,15
08/09/2020,Richmond,Female,1590,149,12
08/09/2020,Roanoke,Male,471,12,6
08/09/2020,Fairfax,"Not Reported",98,1,1
08/09/2020,"Thomas Jefferson",Female,1045,76,24
08/09/2020,Chesapeake,"Not Reported",4,0,0
08/09/2020,"Cumberland Plateau",Male,161,14,1
08/09/2020,"Eastern Shore",Female,700,67,24
08/09/2020,"Lord Fairfax","Not Reported",10,0,0
08/09/2020,Rappahannock,"Not Reported",11,1,0
08/09/2020,"Central Shenandoah","Not Reported",1,0,0
08/09/2020,Peninsula,Male,1394,86,18
08/09/2020,Norfolk,Male,1741,94,16
08/09/2020,Alexandria,Female,1530,129,33
08/09/2020,Lenowisco,Male,165,18,6
08/09/2020,Pittsylvania-Danville,Female,486,48,7
08/09/2020,"New River","Not Reported",4,0,0
08/09/2020,Chesterfield,"Not Reported",124,0,2
08/09/2020,Loudoun,Male,2608,196,43
08/09/2020,"Rappahannock Rapidan",Female,1007,57,11
08/09/2020,Piedmont,Female,450,51,9
08/09/2020,Richmond,Male,1524,151,27
08/09/2020,Crater,Female,1103,117,38
08/09/2020,Portsmouth,Female,959,73,12
08/09/2020,Arlington,"Not Reported",6,0,0
08/09/2020,"Mount Rogers","Not Reported",4,0,0
08/09/2020,"Thomas Jefferson","Not Reported",2,0,0
08/09/2020,"Three Rivers","Not Reported",21,0,0
08/09/2020,Hampton,Male,548,33,3
08/09/2020,Alleghany,Male,447,29,8
08/09/2020,Roanoke,Female,531,12,9
08/09/2020,Loudoun,"Not Reported",36,0,0
08/09/2020,Fairfax,Female,8427,833,266
08/09/2020,"Western Tidewater",Male,957,72,43
08/09/2020,Peninsula,"Not Reported",15,0,0
08/09/2020,"New River",Male,294,23,5
08/09/2020,"Central Shenandoah",Male,1276,105,29
08/09/2020,Southside,Male,451,36,15
08/09/2020,Chesterfield,Male,2267,133,52
08/09/2020,Arlington,Female,1516,194,66
08/09/2020,Rappahannock,Male,1694,162,35
08/09/2020,"Central Virginia",Male,688,38,10
08/09/2020,Alleghany,"Not Reported",8,0,0
08/09/2020,Henrico,Male,1799,174,86
08/09/2020,"Thomas Jefferson",Male,918,68,20
08/09/2020,"Lord Fairfax",Male,1204,118,40
08/09/2020,"Three Rivers",Male,663,32,6
08/09/2020,Richmond,"Not Reported",51,2,2
08/09/2020,Pittsylvania-Danville,Male,400,29,2
08/09/2020,Portsmouth,"Not Reported",3,0,0
08/09/2020,Norfolk,"Not Reported",2,0,0
08/09/2020,Chesapeake,Male,1292,110,22
08/09/2020,Chickahominy,Female,543,66,21
08/09/2020,"Prince William",Male,5713,548,118
08/09/2020,"Eastern Shore","Not Reported",9,0,0
08/09/2020,"Eastern Shore",Male,687,61,21
08/09/2020,"Rappahannock Rapidan",Male,955,81,16
08/09/2020,Henrico,"Not Reported",25,0,0
08/09/2020,"Cumberland Plateau",Female,192,12,2
08/09/2020,"West Piedmont",Male,485,66,8
08/09/2020,Hampton,"Not Reported",5,0,0
08/09/2020,Alexandria,"Not Reported",9,0,0
08/09/2020,"Western Tidewater","Not Reported",2,0,0
08/09/2020,"Cumberland Plateau","Not Reported",0,0,0
08/09/2020,"Virginia Beach",Male,2285,121,29
08/09/2020,Alleghany,Female,508,16,10
08/09/2020,Lenowisco,Female,188,18,1
08/09/2020,"Virginia Beach","Not Reported",16,0,0
08/09/2020,"Western Tidewater",Female,1158,60,35
08/09/2020,"Mount Rogers",Male,660,86,35
08/09/2020,"Lord Fairfax",Female,1354,104,48
08/09/2020,Piedmont,"Not Reported",4,0,0
08/09/2020,Alexandria,Male,1425,149,27
08/09/2020,Pittsylvania-Danville,"Not Reported",6,0,0
08/09/2020,"West Piedmont","Not Reported",5,0,0
08/09/2020,Loudoun,Female,2636,153,72
08/09/2020,Hampton,Female,675,17,4
08/09/2020,Henrico,Female,2047,161,99
08/09/2020,"Prince William","Not Reported",86,1,0
08/09/2020,Chickahominy,Male,438,67,24
08/09/2020,"Rappahannock Rapidan","Not Reported",2,0,0
08/09/2020,Peninsula,Female,1562,81,26
08/09/2020,Lenowisco,"Not Reported",1,0,0
08/09/2020,Crater,"Not Reported",24,1,0
08/09/2020,Chickahominy,"Not Reported",6,0,0
08/09/2020,Portsmouth,Male,797,60,13
08/09/2020,"New River",Female,248,10,3
08/09/2020,Rappahannock,Female,1910,139,22
08/09/2020,"Central Virginia",Female,753,24,4
08/09/2020,Roanoke,"Not Reported",15,0,0
08/09/2020,"West Piedmont",Female,636,74,7
08/09/2020,"Mount Rogers",Female,763,42,18
08/09/2020,Piedmont,Male,1013,73,25
08/09/2020,Chesterfield,Female,2315,126,51
08/09/2020,Fairfax,Male,7999,1123,275
08/09/2020,Crater,Male,1274,100,32
08/09/2020,"Central Virginia","Not Reported",8,0,0
08/09/2020,"Prince William",Female,5858,425,87
08/09/2020,"Virginia Beach",Female,2672,117,25
08/09/2020,Norfolk,Female,1960,100,15
08/09/2020,"Three Rivers",Female,403,40,10
08/09/2020,Arlington,Male,1555,243,69
08/09/2020,"Central Shenandoah",Female,1498,109,30
08/09/2020,Southside,Female,372,32,20
08/10/2020,Southside,"Not Reported",4,0,0
08/10/2020,Chesapeake,Female,1638,120,15
08/10/2020,Richmond,Female,1609,150,12
08/10/2020,Roanoke,Male,469,12,6
08/10/2020,Fairfax,"Not Reported",99,1,1
08/10/2020,"Thomas Jefferson",Female,1052,76,24
08/10/2020,Chesapeake,"Not Reported",4,0,0
08/10/2020,"Cumberland Plateau",Male,165,14,1
08/10/2020,"Eastern Shore",Female,702,67,24
08/10/2020,"Lord Fairfax","Not Reported",10,0,0
08/10/2020,Rappahannock,"Not Reported",12,1,0
08/10/2020,"Central Shenandoah","Not Reported",0,0,0
08/10/2020,Peninsula,Male,1410,87,18
08/10/2020,Norfolk,Male,1741,94,16
08/10/2020,Alexandria,Female,1537,129,33
08/10/2020,Lenowisco,Male,180,19,6
08/10/2020,Pittsylvania-Danville,Female,494,48,7
08/10/2020,"New River","Not Reported",4,0,0
08/10/2020,Chesterfield,"Not Reported",124,0,2
08/10/2020,Loudoun,Male,2620,196,43
08/10/2020,"Rappahannock Rapidan",Female,1011,57,11
08/10/2020,Piedmont,Female,450,51,9
08/10/2020,Richmond,Male,1531,152,27
08/10/2020,Crater,Female,1112,118,38
08/10/2020,Portsmouth,Female,976,73,12
08/10/2020,Arlington,"Not Reported",6,0,0
08/10/2020,"Mount Rogers","Not Reported",4,0,0
08/10/2020,"Thomas Jefferson","Not Reported",2,0,0
08/10/2020,"Three Rivers","Not Reported",21,0,0
08/10/2020,Hampton,Male,558,34,3
08/10/2020,Alleghany,Male,448,30,8
08/10/2020,Roanoke,Female,531,12,9
08/10/2020,Loudoun,"Not Reported",36,0,0
08/10/2020,Fairfax,Female,8459,834,266
08/10/2020,"Western Tidewater",Male,961,72,43
08/10/2020,Peninsula,"Not Reported",15,0,0
08/10/2020,"New River",Male,295,23,5
08/10/2020,"Central Shenandoah",Male,1288,106,29
08/10/2020,Southside,Male,453,36,15
08/10/2020,Chesterfield,Male,2270,135,52
08/10/2020,Arlington,Female,1522,194,66
08/10/2020,Rappahannock,Male,1706,162,35
08/10/2020,"Central Virginia",Male,692,38,10
08/10/2020,Alleghany,"Not Reported",8,0,0
08/10/2020,Henrico,Male,1817,175,86
08/10/2020,"Thomas Jefferson",Male,922,69,20
08/10/2020,"Lord Fairfax",Male,1205,118,40
08/10/2020,"Three Rivers",Male,670,32,6
08/10/2020,Richmond,"Not Reported",50,2,2
08/10/2020,Pittsylvania-Danville,Male,404,29,2
08/10/2020,Portsmouth,"Not Reported",3,0,0
08/10/2020,Norfolk,"Not Reported",2,0,0
08/10/2020,Chesapeake,Male,1307,110,22
08/10/2020,Chickahominy,Female,548,66,21
08/10/2020,"Prince William",Male,5730,549,118
08/10/2020,"Eastern Shore","Not Reported",9,0,0
08/10/2020,"Eastern Shore",Male,687,61,21
08/10/2020,"Rappahannock Rapidan",Male,959,81,16
08/10/2020,Henrico,"Not Reported",25,0,0
08/10/2020,"Cumberland Plateau",Female,205,12,2
08/10/2020,"West Piedmont",Male,492,67,8
08/10/2020,Hampton,"Not Reported",5,0,0
08/10/2020,Alexandria,"Not Reported",9,0,0
08/10/2020,"Western Tidewater","Not Reported",2,0,0
08/10/2020,"Cumberland Plateau","Not Reported",0,0,0
08/10/2020,"Virginia Beach",Male,2318,123,29
08/10/2020,Alleghany,Female,508,17,10
08/10/2020,Lenowisco,Female,202,18,1
08/10/2020,"Virginia Beach","Not Reported",16,0,0
08/10/2020,"Western Tidewater",Female,1170,60,35
08/10/2020,"Mount Rogers",Male,665,86,35
08/10/2020,"Lord Fairfax",Female,1354,104,48
08/10/2020,Piedmont,"Not Reported",4,0,0
08/10/2020,Alexandria,Male,1430,149,27
08/10/2020,Pittsylvania-Danville,"Not Reported",6,0,0
08/10/2020,"West Piedmont","Not Reported",5,0,0
08/10/2020,Loudoun,Female,2650,153,72
08/10/2020,Hampton,Female,682,17,4
08/10/2020,Henrico,Female,2062,161,99
08/10/2020,"Prince William","Not Reported",86,1,0
08/10/2020,Chickahominy,Male,444,67,24
08/10/2020,"Rappahannock Rapidan","Not Reported",1,0,0
08/10/2020,Peninsula,Female,1584,81,26
08/10/2020,Lenowisco,"Not Reported",1,0,0
08/10/2020,Crater,"Not Reported",24,1,0
08/10/2020,Chickahominy,"Not Reported",6,0,0
08/10/2020,Portsmouth,Male,809,60,13
08/10/2020,"New River",Female,248,10,3
08/10/2020,Rappahannock,Female,1931,139,22
08/10/2020,"Central Virginia",Female,764,24,4
08/10/2020,Roanoke,"Not Reported",15,0,0
08/10/2020,"West Piedmont",Female,639,74,7
08/10/2020,"Mount Rogers",Female,766,42,18
08/10/2020,Piedmont,Male,1013,73,25
08/10/2020,Chesterfield,Female,2320,126,51
08/10/2020,Fairfax,Male,8038,1124,275
08/10/2020,Crater,Male,1293,100,32
08/10/2020,"Central Virginia","Not Reported",8,0,0
08/10/2020,"Prince William",Female,5877,425,87
08/10/2020,"Virginia Beach",Female,2716,119,25
08/10/2020,Norfolk,Female,1960,101,16
08/10/2020,"Three Rivers",Female,411,40,10
08/10/2020,Arlington,Male,1563,243,69
08/10/2020,"Central Shenandoah",Female,1505,109,30
08/10/2020,Southside,Female,375,32,20
08/11/2020,Southside,"Not Reported",4,0,0
08/11/2020,Chesapeake,Female,1639,123,15
08/11/2020,Richmond,Female,1632,152,12
08/11/2020,Roanoke,Male,478,14,6
08/11/2020,Fairfax,"Not Reported",112,1,1
08/11/2020,"Thomas Jefferson",Female,1062,76,24
08/11/2020,Chesapeake,"Not Reported",4,0,0
08/11/2020,"Cumberland Plateau",Male,168,16,2
08/11/2020,"Eastern Shore",Female,704,67,24
08/11/2020,"Lord Fairfax","Not Reported",10,0,0
08/11/2020,Rappahannock,"Not Reported",13,1,0
08/11/2020,"Central Shenandoah","Not Reported",0,0,0
08/11/2020,Peninsula,Male,1413,87,20
08/11/2020,Norfolk,Male,1779,97,16
08/11/2020,Alexandria,Female,1544,129,33
08/11/2020,Lenowisco,Male,207,22,6
08/11/2020,Pittsylvania-Danville,Female,503,48,7
08/11/2020,"New River","Not Reported",4,0,0
08/11/2020,Chesterfield,"Not Reported",128,0,2
08/11/2020,Loudoun,Male,2638,197,43
08/11/2020,"Rappahannock Rapidan",Female,1013,58,11
08/11/2020,Piedmont,Female,455,51,9
08/11/2020,Richmond,Male,1547,155,27
08/11/2020,Crater,Female,1127,118,38
08/11/2020,Portsmouth,Female,998,73,12
08/11/2020,Arlington,"Not Reported",6,0,0
08/11/2020,"Mount Rogers","Not Reported",3,0,0
08/11/2020,"Thomas Jefferson","Not Reported",2,0,0
08/11/2020,"Three Rivers","Not Reported",21,0,0
08/11/2020,Hampton,Male,565,34,3
08/11/2020,Alleghany,Male,452,30,8
08/11/2020,Roanoke,Female,539,12,9
08/11/2020,Loudoun,"Not Reported",38,0,0
08/11/2020,Fairfax,Female,8503,835,266
08/11/2020,"Western Tidewater",Male,973,72,43
08/11/2020,Peninsula,"Not Reported",15,0,0
08/11/2020,"New River",Male,297,23,5
08/11/2020,"Central Shenandoah",Male,1296,106,29
08/11/2020,Southside,Male,457,36,15
08/11/2020,Chesterfield,Male,2295,137,52
08/11/2020,Arlington,Female,1531,194,66
08/11/2020,Rappahannock,Male,1730,162,35
08/11/2020,"Central Virginia",Male,712,39,11
08/11/2020,Alleghany,"Not Reported",8,0,0
08/11/2020,Henrico,Male,1841,174,86
08/11/2020,"Thomas Jefferson",Male,933,69,20
08/11/2020,"Lord Fairfax",Male,1210,121,42
08/11/2020,"Three Rivers",Male,676,34,7
08/11/2020,Richmond,"Not Reported",50,2,2
08/11/2020,Pittsylvania-Danville,Male,413,29,2
08/11/2020,Portsmouth,"Not Reported",3,0,0
08/11/2020,Norfolk,"Not Reported",2,0,0
08/11/2020,Chesapeake,Male,1315,115,23
08/11/2020,Chickahominy,Female,550,66,21
08/11/2020,"Prince William",Male,5749,549,118
08/11/2020,"Eastern Shore","Not Reported",9,0,0
08/11/2020,"Eastern Shore",Male,689,61,21
08/11/2020,"Rappahannock Rapidan",Male,964,81,16
08/11/2020,Henrico,"Not Reported",25,1,0
08/11/2020,"Cumberland Plateau",Female,212,12,2
08/11/2020,"West Piedmont",Male,497,68,9
08/11/2020,Hampton,"Not Reported",5,0,0
08/11/2020,Alexandria,"Not Reported",10,0,0
08/11/2020,"Western Tidewater","Not Reported",2,0,0
08/11/2020,"Cumberland Plateau","Not Reported",0,0,0
08/11/2020,"Virginia Beach",Male,2348,126,29
08/11/2020,Alleghany,Female,508,19,10
08/11/2020,Lenowisco,Female,216,20,1
08/11/2020,"Virginia Beach","Not Reported",16,0,0
08/11/2020,"Western Tidewater",Female,1190,60,36
08/11/2020,"Mount Rogers",Male,673,86,37
08/11/2020,"Lord Fairfax",Female,1363,105,48
08/11/2020,Piedmont,"Not Reported",4,0,0
08/11/2020,Alexandria,Male,1441,152,27
08/11/2020,Pittsylvania-Danville,"Not Reported",6,0,0
08/11/2020,"West Piedmont","Not Reported",5,0,0
08/11/2020,Loudoun,Female,2670,155,72
08/11/2020,Hampton,Female,687,17,4
08/11/2020,Henrico,Female,2082,161,100
08/11/2020,"Prince William","Not Reported",100,1,0
08/11/2020,Chickahominy,Male,446,67,24
08/11/2020,"Rappahannock Rapidan","Not Reported",2,0,0
08/11/2020,Peninsula,Female,1591,81,26
08/11/2020,Lenowisco,"Not Reported",2,0,0
08/11/2020,Crater,"Not Reported",24,1,0
08/11/2020,Chickahominy,"Not Reported",6,0,0
08/11/2020,Portsmouth,Male,832,60,13
08/11/2020,"New River",Female,255,10,3
08/11/2020,Rappahannock,Female,1947,139,22
08/11/2020,"Central Virginia",Female,780,25,5
08/11/2020,Roanoke,"Not Reported",15,0,0
08/11/2020,"West Piedmont",Female,645,77,8
08/11/2020,"Mount Rogers",Female,770,42,18
08/11/2020,Piedmont,Male,1031,73,27
08/11/2020,Chesterfield,Female,2365,126,51
08/11/2020,Fairfax,Male,8080,1125,275
08/11/2020,Crater,Male,1324,101,32
08/11/2020,"Central Virginia","Not Reported",8,0,0
08/11/2020,"Prince William",Female,5899,427,87
08/11/2020,"Virginia Beach",Female,2747,126,25
08/11/2020,Norfolk,Female,2006,104,16
08/11/2020,"Three Rivers",Female,418,41,10
08/11/2020,Arlington,Male,1568,243,69
08/11/2020,"Central Shenandoah",Female,1516,109,30
08/11/2020,Southside,Female,379,32,20
08/12/2020,Southside,"Not Reported",4,0,0
08/12/2020,Chesapeake,Female,1667,124,15
08/12/2020,Richmond,Female,1645,154,12
08/12/2020,Roanoke,Male,482,14,6
08/12/2020,Fairfax,"Not Reported",115,1,1
08/12/2020,"Thomas Jefferson",Female,1074,76,24
08/12/2020,Chesapeake,"Not Reported",4,0,0
08/12/2020,"Cumberland Plateau",Male,170,16,2
08/12/2020,"Eastern Shore",Female,705,68,25
08/12/2020,"Lord Fairfax","Not Reported",10,0,0
08/12/2020,Rappahannock,"Not Reported",12,1,0
08/12/2020,"Central Shenandoah","Not Reported",1,0,0
08/12/2020,Peninsula,Male,1421,87,20
08/12/2020,Norfolk,Male,1788,100,17
08/12/2020,Alexandria,Female,1558,129,33
08/12/2020,Lenowisco,Male,215,22,6
08/12/2020,Pittsylvania-Danville,Female,511,48,7
08/12/2020,"New River","Not Reported",4,0,0
08/12/2020,Chesterfield,"Not Reported",129,0,2
08/12/2020,Loudoun,Male,2653,197,43
08/12/2020,"Rappahannock Rapidan",Female,1015,58,11
08/12/2020,Piedmont,Female,460,52,9
08/12/2020,Richmond,Male,1555,158,27
08/12/2020,Crater,Female,1134,120,38
08/12/2020,Portsmouth,Female,1008,73,12
08/12/2020,Arlington,"Not Reported",5,0,0
08/12/2020,"Mount Rogers","Not Reported",3,0,0
08/12/2020,"Thomas Jefferson","Not Reported",2,0,0
08/12/2020,"Three Rivers","Not Reported",21,0,0
08/12/2020,Hampton,Male,572,35,3
08/12/2020,Alleghany,Male,453,30,8
08/12/2020,Roanoke,Female,539,13,9
08/12/2020,Loudoun,"Not Reported",36,0,0
08/12/2020,Fairfax,Female,8549,842,266
08/12/2020,"Western Tidewater",Male,996,74,45
08/12/2020,Peninsula,"Not Reported",14,0,0
08/12/2020,"New River",Male,309,23,5
08/12/2020,"Central Shenandoah",Male,1304,107,29
08/12/2020,Southside,Male,458,37,16
08/12/2020,Chesterfield,Male,2309,140,53
08/12/2020,Arlington,Female,1539,194,66
08/12/2020,Rappahannock,Male,1756,164,35
08/12/2020,"Central Virginia",Male,717,39,11
08/12/2020,Alleghany,"Not Reported",8,0,0
08/12/2020,Henrico,Male,1850,175,86
08/12/2020,"Thomas Jefferson",Male,944,69,20
08/12/2020,"Lord Fairfax",Male,1211,122,42
08/12/2020,"Three Rivers",Male,679,34,7
08/12/2020,Richmond,"Not Reported",48,3,2
08/12/2020,Pittsylvania-Danville,Male,418,29,2
08/12/2020,Portsmouth,"Not Reported",3,0,0
08/12/2020,Norfolk,"Not Reported",2,0,0
08/12/2020,Chesapeake,Male,1337,115,23
08/12/2020,Chickahominy,Female,553,66,22
08/12/2020,"Prince William",Male,5773,549,118
08/12/2020,"Eastern Shore","Not Reported",9,0,0
08/12/2020,"Eastern Shore",Male,690,62,21
08/12/2020,"Rappahannock Rapidan",Male,964,81,16
08/12/2020,Henrico,"Not Reported",25,1,0
08/12/2020,"Cumberland Plateau",Female,216,13,2
08/12/2020,"West Piedmont",Male,504,68,9
08/12/2020,Hampton,"Not Reported",5,0,0
08/12/2020,Alexandria,"Not Reported",10,0,0
08/12/2020,"Western Tidewater","Not Reported",2,0,0
08/12/2020,"Cumberland Plateau","Not Reported",0,0,0
08/12/2020,"Virginia Beach",Male,2358,129,29
08/12/2020,Alleghany,Female,512,19,10
08/12/2020,Lenowisco,Female,226,21,1
08/12/2020,"Virginia Beach","Not Reported",16,0,0
08/12/2020,"Western Tidewater",Female,1210,60,36
08/12/2020,"Mount Rogers",Male,683,88,37
08/12/2020,"Lord Fairfax",Female,1368,107,48
08/12/2020,Piedmont,"Not Reported",4,0,0
08/12/2020,Alexandria,Male,1446,152,27
08/12/2020,Pittsylvania-Danville,"Not Reported",6,0,0
08/12/2020,"West Piedmont","Not Reported",5,0,0
08/12/2020,Loudoun,Female,2683,156,72
08/12/2020,Hampton,Female,696,17,4
08/12/2020,Henrico,Female,2093,168,100
08/12/2020,"Prince William","Not Reported",100,1,0
08/12/2020,Chickahominy,Male,450,67,24
08/12/2020,"Rappahannock Rapidan","Not Reported",2,0,0
08/12/2020,Peninsula,Female,1605,82,26
08/12/2020,Lenowisco,"Not Reported",2,0,0
08/12/2020,Crater,"Not Reported",24,1,0
08/12/2020,Chickahominy,"Not Reported",6,0,0
08/12/2020,Portsmouth,Male,844,60,13
08/12/2020,"New River",Female,264,10,3
08/12/2020,Rappahannock,Female,1977,140,22
08/12/2020,"Central Virginia",Female,788,26,5
08/12/2020,Roanoke,"Not Reported",15,0,0
08/12/2020,"West Piedmont",Female,658,77,8
08/12/2020,"Mount Rogers",Female,777,44,18
08/12/2020,Piedmont,Male,1032,73,27
08/12/2020,Chesterfield,Female,2391,127,51
08/12/2020,Fairfax,Male,8131,1130,275
08/12/2020,Crater,Male,1368,102,32
08/12/2020,"Central Virginia","Not Reported",8,0,0
